id,userName,fullName,followedByYou,isVerified,profileUrl
10440946916,uwaterloodj,UWDJ,FALSE,FALSE,https://www.instagram.com/uwaterloodj
13202734768,medlife_uwaterloo,MEDLIFE @ UWATERLOO,FALSE,FALSE,https://www.instagram.com/medlife_uwaterloo
7489121678,uwkonja,Konnichiwa Japan (UWaterloo),FALSE,FALSE,https://www.instagram.com/uwkonja
7095621090,uwmcc,UW Management Consulting Club,FALSE,FALSE,https://www.instagram.com/uwmcc
1985324568,uwprevet,UW Pre-Vet,FALSE,FALSE,https://www.instagram.com/uwprevet
575198178,uwvsa,UW VSA,FALSE,FALSE,https://www.instagram.com/uwvsa
5959450945,betweenthelinesuw,Between the Lines UW,FALSE,FALSE,https://www.instagram.com/betweenthelinesuw
14501143599,coffeencodeuw,UW Coffee 'N Code,FALSE,FALSE,https://www.instagram.com/coffeencodeuw
13058312556,enghack.waterloo,EngHack 🚀,FALSE,FALSE,https://www.instagram.com/enghack.waterloo
6907465231,uwsustainable,UWaterloo Sustainability,FALSE,FALSE,https://www.instagram.com/uwsustainable
15190225826,uwaterloocki,Circle K International @ UW,FALSE,FALSE,https://www.instagram.com/uwaterloocki
390270574,uwengsoc,Waterloo Engineering Society,FALSE,FALSE,https://www.instagram.com/uwengsoc
1500012844,uwaterlooeng,Waterloo Engineering,FALSE,FALSE,https://www.instagram.com/uwaterlooeng
1514912872,uwcrt,UW Campus Response Team,FALSE,FALSE,https://www.instagram.com/uwcrt
19948259075,jamnetwork_uw,JamNetwork,TRUE,FALSE,https://www.instagram.com/jamnetwork_uw
6768787493,uwalumniinres,Alumni in Residence,FALSE,FALSE,https://www.instagram.com/uwalumniinres
178201570,uwaterlooalumni,UWaterloo Alumni,FALSE,FALSE,https://www.instagram.com/uwaterlooalumni
2957073725,hillelwaterloo,Hillel Waterloo,FALSE,FALSE,https://www.instagram.com/hillelwaterloo
8646348274,infullcolouracappella,In Full Colour A Cappella,FALSE,FALSE,https://www.instagram.com/infullcolouracappella
23157495196,uwmathfirstyears,UW First Year Mathies,FALSE,FALSE,https://www.instagram.com/uwmathfirstyears
8743461032,wloorowing,UW Varsity Rowing,FALSE,FALSE,https://www.instagram.com/wloorowing
15216039349,uwtip,Technology in Pharmacy Network,FALSE,FALSE,https://www.instagram.com/uwtip
13631298344,uwaterloogg,University of Waterloo Esports,FALSE,FALSE,https://www.instagram.com/uwaterloogg
4448213279,uwanthsoc,UW Anthropology Society,FALSE,FALSE,https://www.instagram.com/uwanthsoc
2136593366,kcfwaterloo,Korean Christian Fellowship,FALSE,FALSE,https://www.instagram.com/kcfwaterloo
20496997729,uwaterloowie,Women in Engineering | UWATERLOO,FALSE,FALSE,https://www.instagram.com/uwaterloowie
29927485681,energy_hacks,EnergyHacks,FALSE,FALSE,https://www.instagram.com/energy_hacks
1499234277,righttoplayuw,Right To Play UWaterloo,FALSE,FALSE,https://www.instagram.com/righttoplayuw
28011338116,uw.bmlt,UW Black Medical Leaders of Tomorrow,FALSE,FALSE,https://www.instagram.com/uw.bmlt
36624401646,innocenceclub_uw,Innocence Club UW ⚖️✊🏽,FALSE,FALSE,https://www.instagram.com/innocenceclub_uw
8763744329,uwaterloopm,UW Product Management,FALSE,FALSE,https://www.instagram.com/uwaterloopm
16877211275,uw.cas,UW Communication Arts Society,FALSE,FALSE,https://www.instagram.com/uw.cas
3961980008,uwbiochem,UW BioChem,FALSE,FALSE,https://www.instagram.com/uwbiochem
40946527472,uwewb,Engineers Without Borders UW,FALSE,FALSE,https://www.instagram.com/uwewb
8740715965,ascenduw,Ascend @ UWaterloo,FALSE,FALSE,https://www.instagram.com/ascenduw
21696673667,clvhousing,CLV Housing Community,FALSE,FALSE,https://www.instagram.com/clvhousing
45067166201,uwoperationsmile,UW Operation Smile,FALSE,FALSE,https://www.instagram.com/uwoperationsmile
47287500003,soch_uwaterloo,SOCH Mental Health UW,FALSE,FALSE,https://www.instagram.com/soch_uwaterloo
39654486607,ufinanceorg,Universal Finance Organization,FALSE,FALSE,https://www.instagram.com/ufinanceorg
45439118319,uwcag,UW Canadian Association on Gerontology Student Connection 💜,FALSE,FALSE,https://www.instagram.com/uwcag
50516296484,uwbobatime,UWBoBaTime,FALSE,FALSE,https://www.instagram.com/uwbobatime
2220121831,uwarg,Waterloo Aerial Robotics Group,TRUE,FALSE,https://www.instagram.com/uwarg
53790004478,uwblcc,uwblcc,FALSE,FALSE,https://www.instagram.com/uwblcc
55695970420,uwcreativewriting,UW Creative Writing Club,FALSE,FALSE,https://www.instagram.com/uwcreativewriting
55766824546,uwlionsclub,University of Waterloo Lions Club,FALSE,FALSE,https://www.instagram.com/uwlionsclub
55649982477,uwdeception,UW Deception Board Games Club,FALSE,FALSE,https://www.instagram.com/uwdeception
54906492556,uwteaclub,UW Tea Club,FALSE,FALSE,https://www.instagram.com/uwteaclub
2144123056,wcricoop,Waterloo Co-operative Residence Inc.,FALSE,FALSE,https://www.instagram.com/wcricoop
1713756869,uwatna,uwஅtna,FALSE,FALSE,https://www.instagram.com/uwatna
4007074216,uwbugs,Biology Undergraduate Society,FALSE,FALSE,https://www.instagram.com/uwbugs
6101465138,uw_phys_club,UW PhysClub,FALSE,FALSE,https://www.instagram.com/uw_phys_club
2247697890,ahsum.waterloo,AHSUM,FALSE,FALSE,https://www.instagram.com/ahsum.waterloo
2539328028,uwcsa,CSA @ UW,FALSE,FALSE,https://www.instagram.com/uwcsa
6079304178,uwmathsoc,UW Mathematics Society,FALSE,FALSE,https://www.instagram.com/uwmathsoc
45997265379,uwgeripc,UW Geriatric Pharmacy Club,FALSE,FALSE,https://www.instagram.com/uwgeripc
